target_volume,shift_type,shift_type_encoded,day_of_week,is_weekend,is_peak_season,team_size,historical_spoilage_rate,inbound_ratio,has_oversized_items,base_pallets,spoilage_buffer_pallets,oversized_extra_pallets,pallets_to_order,carts_needed
12829,afternoon,1,6,1,0,76,0.0495462458063675,0.5912700310961567,0,72,4,0,78,396
14250,morning,0,6,1,0,24,0.05106759082144571,0.6552210134022788,0,80,5,0,85,440
7230,night,2,1,0,0,29,0.13277723030910257,0.3686306073538819,0,41,7,0,47,224
19662,peak,3,4,0,0,35,0.06884193449455873,0.3007580140850384,0,110,11,0,122,607
17815,morning,0,6,1,0,40,0.08366857476614795,0.3465160270908027,1,99,9,11,118,550
6082,morning,0,1,0,0,39,0.1069177219660429,0.4900299065338906,0,34,4,0,38,188
13461,morning,0,5,1,0,56,0.06457523160643633,0.4644666439383836,0,75,5,0,82,416
19476,afternoon,1,3,0,1,22,0.0326666656333226,0.7370015626803244,0,109,5,0,113,601
12738,morning,0,2,0,0,62,0.09851862448624649,0.3417631372140489,1,71,7,6,83,394
7726,afternoon,1,6,1,0,70,0.10007277998884707,0.5213530734756401,1,43,5,4,53,239
20742,afternoon,1,5,1,1,24,0.05126573780014569,0.778911219103522,0,116,8,0,123,641
19166,afternoon,1,5,1,0,58,0.024227469182086618,0.5514518739559973,0,107,3,0,111,592
17358,afternoon,1,6,1,0,54,0.09984237850944518,0.366200043788056,1,97,11,9,117,536
11921,afternoon,1,6,1,1,35,0.10441106629378666,0.4456335861674172,0,67,10,0,76,368
7910,afternoon,1,3,0,0,59,0.02312778710873176,0.6133957421163859,0,44,2,0,46,245
22021,morning,0,2,0,0,74,0.10318199221474614,0.3059947392813658,0,123,13,0,136,680
14109,morning,0,6,1,0,28,0.13267142828792872,0.7840501632096355,0,79,11,0,92,436
8962,night,2,0,0,0,80,0.04145423396169258,0.5834884146949033,0,50,3,0,52,277
10576,morning,0,3,0,1,65,0.0825588505522335,0.6520695904285643,0,59,7,0,68,327
4599,night,2,5,1,0,25,0.10361317456500416,0.5494805541595078,0,26,4,0,30,142
58415,peak,3,6,1,0,26,0.04760952825396414,0.7789621001203977,0,325,22,0,349,1803
14147,morning,0,1,0,0,84,0.11018586699950567,0.5946105257708272,0,79,9,0,87,437
7372,afternoon,1,2,0,0,89,0.12417061155657025,0.6309918462019335,0,41,6,0,49,228
8750,afternoon,1,4,0,1,21,0.11774611529237992,0.7304187817192427,0,49,8,0,58,270
5909,night,2,3,0,0,33,0.05106786987132217,0.7307783285294567,0,33,3,0,38,183
20316,peak,3,5,1,0,24,0.1165059729002105,0.31408567441089025,0,113,19,0,132,627
5467,night,2,0,0,0,76,0.06960118932828604,0.44165043867173576,0,31,3,0,35,169
12458,morning,0,5,1,0,25,0.051975610978669505,0.42315906620658095,0,70,4,0,74,385
18364,afternoon,1,4,0,0,55,0.040156576060991225,0.3033224482607045,0,103,5,0,110,567
11221,afternoon,1,6,1,0,50,0.12907777310080246,0.7383912753461489,1,63,9,9,82,347
21329,afternoon,1,6,1,0,46,0.07122770498199534,0.45857003485880177,0,119,9,0,128,659
8000,morning,0,0,0,0,76,0.12388774242593681,0.4734763680632737,1,45,6,6,58,247
14642,morning,0,2,0,1,38,0.039145398671575155,0.3498111974114674,0,82,5,0,89,452
2848,night,2,3,0,0,56,0.11203921593837426,0.7948606445746701,0,16,3,0,21,88
17470,afternoon,1,0,0,0,68,0.03320160173478676,0.7131255675005517,0,98,4,0,102,540
22998,morning,0,4,0,0,33,0.02210779352959313,0.5859311565593537,1,128,3,18,148,710
18906,afternoon,1,5,1,0,45,0.13940591692716955,0.6859651778455522,0,106,16,0,124,584
6265,night,2,4,0,0,20,0.028824479990838918,0.6885565503617732,0,35,2,0,37,194
5882,night,2,1,0,0,61,0.07538485424754016,0.6283656512740305,0,33,3,0,38,182
18312,morning,0,0,0,1,65,0.12540624595161573,0.38700559280938035,0,102,16,0,118,566
21758,morning,0,3,0,0,69,0.11832554576789082,0.6601574291841315,0,121,15,0,135,672
22511,morning,0,3,0,0,73,0.07654108555467298,0.5848087084776457,0,126,10,0,137,695
35437,peak,3,5,1,1,49,0.09330182080081388,0.6620359537406448,0,197,33,0,231,1094
22086,afternoon,1,5,1,0,38,0.09556473819953833,0.5717266069428945,1,123,13,14,150,682
7712,afternoon,1,6,1,0,75,0.03317899796127868,0.7781685310343766,0,43,2,0,45,238
9773,afternoon,1,5,1,0,14,0.054188491320757565,0.6135127152472064,0,55,4,0,61,302
6369,afternoon,1,1,0,1,22,0.05611797934173159,0.5868402212344082,1,36,3,5,43,197
4291,night,2,4,0,0,35,0.06537537806416023,0.7213941074925817,0,24,2,0,28,133
18202,afternoon,1,5,1,0,40,0.05287010421751674,0.4896182776117889,0,102,6,0,107,562
20428,morning,0,6,1,0,80,0.05017981537535871,0.4578968325938056,0,114,6,0,119,631
18839,morning,0,0,0,0,19,0.06257426152621588,0.5515844167224567,0,105,7,0,113,582
16512,afternoon,1,5,1,0,30,0.06550718094838183,0.592233755706518,0,92,7,0,98,510
39936,peak,3,4,0,0,79,0.07846688681103936,0.4102410625399564,0,222,25,0,247,1233
16544,morning,0,0,0,1,80,0.04082424825779475,0.6411407567208814,0,92,5,0,96,511
5129,night,2,0,0,0,59,0.11460039962227637,0.701187348573174,0,29,4,0,32,159
8915,night,2,0,0,0,51,0.1232801240444768,0.5886599151541156,1,50,8,6,64,276
16965,morning,0,4,0,1,78,0.049779786018869815,0.5614817810320263,1,95,6,11,113,524
16020,morning,0,5,1,0,27,0.03479608725414981,0.44732111452219053,1,89,4,9,103,495
14118,morning,0,4,0,0,75,0.10667743775161344,0.7547915119080832,1,79,9,9,96,436
8841,night,2,4,0,0,19,0.13090941472675213,0.6772498662474516,0,50,8,0,57,273
9632,morning,0,2,0,0,16,0.02421780070075528,0.540143433943053,0,54,2,0,58,298
11081,afternoon,1,6,1,0,83,0.021732317484118486,0.6295534569075965,0,62,2,0,64,342
18523,afternoon,1,4,0,0,36,0.04201105536612039,0.46843968340417935,0,103,5,0,109,572
5803,night,2,1,0,0,64,0.10217509823695241,0.32990871256894494,0,33,5,0,40,180
19828,morning,0,6,1,0,60,0.13577372093970702,0.401963806909432,0,111,16,0,126,612
11369,afternoon,1,2,0,0,83,0.11004571461911916,0.3397440650254487,0,64,8,0,71,351
10986,afternoon,1,0,0,0,32,0.08876391204383138,0.5540878407993688,0,62,6,0,70,339
19294,afternoon,1,5,1,0,62,0.10406592714506574,0.6110318154884002,0,108,12,0,119,596
5469,night,2,3,0,0,57,0.04768379735506271,0.4902231461315651,0,31,2,0,33,169
13780,morning,0,5,1,0,20,0.10262623376781448,0.5650771150142945,0,77,8,0,87,426
4728,night,2,2,0,0,75,0.05857339441743711,0.3427174469914843,0,27,2,0,28,146
9536,afternoon,1,6,1,0,88,0.0466906559399214,0.6849792114424393,1,53,3,5,63,295
16458,afternoon,1,2,0,0,34,0.04838671982147621,0.31639102372031436,1,92,5,9,106,508
6728,afternoon,1,6,1,0,71,0.10013453022273756,0.6172127917829026,0,38,4,0,43,208
20660,afternoon,1,6,1,0,70,0.11206708666403503,0.516673270843357,1,115,14,14,143,638
18824,morning,0,0,0,0,19,0.08981625326702565,0.3919018732239265,0,105,10,0,116,581
8643,afternoon,1,4,0,0,75,0.02766263136710706,0.5615279353619218,0,49,2,0,53,267
17532,afternoon,1,4,0,0,65,0.02456112004465544,0.6904741144837638,0,98,3,0,103,541
15026,afternoon,1,2,0,1,26,0.04606002200938049,0.5067612073353382,0,84,6,0,90,464
8055,morning,0,4,0,0,63,0.05437624429087822,0.48385451280206726,0,45,3,0,47,249
30200,peak,3,2,0,0,62,0.06857838714094215,0.3712301931777714,0,168,17,0,187,932
11515,afternoon,1,5,1,0,15,0.029123369284328397,0.5972879928142547,0,64,2,0,65,356
16573,morning,0,3,0,0,45,0.10701905191307905,0.7140068569942956,0,93,10,0,104,512
15253,afternoon,1,5,1,0,35,0.105379779045619,0.580670775139954,0,85,10,0,94,471
6230,night,2,3,0,0,32,0.06160131123891678,0.382543781101331,1,35,3,3,40,193
8190,night,2,0,0,0,13,0.08756030292420926,0.6306139151140746,0,46,5,0,50,253
17368,afternoon,1,1,0,0,18,0.032109913324267166,0.3150708823541843,1,97,4,14,116,536
6614,night,2,1,0,0,67,0.0698262371360127,0.7190269741642992,1,37,4,6,49,205
18782,morning,0,5,1,1,86,0.12290777089760668,0.7607475917650628,0,105,17,0,124,580
10170,afternoon,1,4,0,0,87,0.09927469557459172,0.5985182449295873,0,57,6,0,63,314
9478,night,2,1,0,0,79,0.0324732530808657,0.7408900003978522,0,53,3,0,56,293
6727,night,2,3,0,0,46,0.12170936374608259,0.34225278954881794,0,38,6,0,45,208
19291,afternoon,1,0,0,1,37,0.10168354753028594,0.41417224706772005,0,108,15,0,124,596
6329,night,2,3,0,0,29,0.07436675529031084,0.4586303184957229,0,36,4,0,39,196
8330,morning,0,6,1,0,75,0.10305092468157767,0.6865833536654378,0,47,5,0,54,258
6322,night,2,2,0,0,67,0.04073843065163832,0.5421199225170545,0,36,2,0,38,196
11328,morning,0,4,0,0,66,0.08605837643270584,0.47417373095358106,0,63,6,0,70,350
17455,morning,0,4,0,0,23,0.09415124042786333,0.37903484958008193,0,97,10,0,107,539
13393,morning,0,1,0,0,48,0.1313293787531737,0.7053214971617159,1,75,10,9,96,414
18406,afternoon,1,2,0,1,63,0.02802700529619695,0.31026171028443505,0,103,4,0,109,568
16047,morning,0,1,0,0,30,0.06497392571130187,0.4686352327723887,0,90,6,0,97,496
16324,morning,0,6,1,0,26,0.13241776519171203,0.4213878026519908,0,91,13,0,105,504
8358,morning,0,1,0,0,63,0.04606652661543119,0.3645051732999853,0,47,3,0,49,258
21639,morning,0,1,0,1,88,0.11758403939871963,0.38602074884702137,0,121,18,0,141,668
20244,afternoon,1,2,0,0,37,0.020192664195139494,0.546898528068047,0,113,3,0,116,625
18440,afternoon,1,1,0,0,56,0.02310608838169827,0.513028247387944,0,103,3,0,106,570
10870,morning,0,6,1,0,32,0.05931474623037407,0.5591846015074681,1,61,4,8,74,336
6400,night,2,4,0,0,64,0.11222044529963272,0.6638101851136797,0,36,5,0,43,198
3205,night,2,1,0,0,40,0.03249721630821309,0.7461643818440931,1,18,2,2,23,99
6128,night,2,2,0,0,59,0.06594243723537416,0.35923103597380784,0,35,3,0,39,190
7670,morning,0,2,0,0,30,0.03577618024753945,0.34133892912417924,1,43,2,4,50,237
6669,night,2,3,0,0,65,0.04683122833296898,0.4601773275023271,1,38,3,4,47,206
15502,morning,0,1,0,0,89,0.08035930305543174,0.5731505752068295,0,87,7,0,93,479
11455,morning,0,2,0,0,13,0.05829664903510542,0.3499436751929592,0,64,4,0,67,354
14109,morning,0,5,1,0,43,0.045429517517609916,0.657985892120559,0,79,4,0,84,436
9258,night,2,1,0,0,73,0.0672196377304313,0.5780471089661109,0,52,5,0,56,286
6697,morning,0,0,0,0,18,0.10412659571283572,0.6742306522890494,0,38,4,0,42,207
18577,morning,0,4,0,0,79,0.034330172792118606,0.47895690121446594,1,104,4,13,121,574
7827,morning,0,4,0,0,33,0.07755133344329095,0.500548284128759,0,44,4,0,49,242
2291,night,2,5,1,0,40,0.05296636503367275,0.70378578282968,0,13,2,0,14,71
8037,afternoon,1,1,0,0,14,0.06543450482479479,0.4335047282644708,0,45,4,0,48,248
17608,morning,0,6,1,0,33,0.11858662146898316,0.4907084639338776,1,98,12,12,123,544
12095,afternoon,1,4,0,0,64,0.13156759756453143,0.3067465005967717,0,68,10,0,77,374
20385,afternoon,1,4,0,0,68,0.04915734861451517,0.5776603865266754,0,114,6,0,120,630
14441,afternoon,1,6,1,0,21,0.09559651481953882,0.7257319000830096,0,81,9,0,90,446
5193,morning,0,0,0,0,51,0.10120127358406071,0.3139456434492031,0,29,3,0,34,161
7983,night,2,4,0,0,31,0.12109831987789194,0.6068948515375547,1,45,7,5,57,247
6705,morning,0,4,0,1,22,0.12788509622014363,0.7227242663959679,1,38,7,5,50,207
18286,afternoon,1,2,0,0,19,0.07615901570408312,0.5469659423386277,0,102,9,0,112,565
8173,morning,0,4,0,0,47,0.13790907742982003,0.45651082053675074,0,46,7,0,52,253
10823,afternoon,1,1,0,0,36,0.13649947683164756,0.7982919066194323,1,61,9,8,77,334
17398,afternoon,1,4,0,0,50,0.08077615650061627,0.33241561279835297,0,97,9,0,108,537
20500,afternoon,1,1,0,0,73,0.08504385447762611,0.4052117398977691,0,114,11,0,125,633
11284,morning,0,4,0,0,32,0.10012998074610786,0.7426223073027554,0,63,7,0,69,349
8862,night,2,1,0,0,30,0.06485793730637524,0.44865343524015183,0,50,4,0,54,274
8653,morning,0,4,0,0,36,0.09944526966923734,0.7099233306072873,1,49,5,7,62,268
19260,afternoon,1,5,1,0,16,0.08171424723856503,0.46660064698000014,0,107,10,0,118,595
7534,night,2,1,0,1,23,0.024252411893268704,0.7059904777379618,1,42,2,5,50,233
8482,afternoon,1,4,0,0,36,0.12232747240121013,0.6428643822944793,0,48,7,0,57,262
4595,night,2,6,1,0,16,0.13285349613884104,0.5342612183623919,0,26,5,0,31,142
6933,afternoon,1,0,0,0,87,0.023147489425639503,0.5614726635730172,0,39,2,0,43,214
12005,afternoon,1,2,0,0,38,0.11471141825687421,0.3888297741357009,1,67,9,10,86,371
3592,night,2,2,0,0,15,0.06629759131292327,0.3579419743075933,0,20,2,0,23,111
16620,morning,0,2,0,1,56,0.09027581600347091,0.6584713951631962,0,93,11,0,103,513
20977,afternoon,1,6,1,0,58,0.0799993936352859,0.7242865906081997,0,117,10,0,126,648
2141,night,2,2,0,0,39,0.08615727809996565,0.660985402435174,0,12,2,0,16,67
14530,afternoon,1,6,1,0,46,0.07942235657097015,0.7564323529468592,0,81,7,0,90,449
15485,morning,0,0,0,0,27,0.12240504457854509,0.7450392070973905,1,87,11,11,108,478
21094,afternoon,1,5,1,0,23,0.10202080216343735,0.6890936392934168,0,118,13,0,131,651
5977,night,2,5,1,0,86,0.0695164706654993,0.7490634600388585,1,34,3,3,40,185
41069,peak,3,0,0,0,54,0.10262822973806589,0.3836118019036474,0,229,33,0,264,1268
12844,afternoon,1,4,0,0,39,0.1358057382900658,0.6656805336853716,0,72,11,0,83,397
9280,afternoon,1,0,0,0,30,0.029636991446411923,0.6768383017401087,0,52,2,0,56,287
19841,peak,3,2,0,0,86,0.06657079658696687,0.3769882875667547,0,111,11,0,124,613
11615,morning,0,6,1,1,79,0.1244544838788555,0.7547916359839038,0,65,11,0,75,359
5923,morning,0,5,1,1,85,0.1086866132973768,0.3043926173927354,0,33,5,0,39,183
6664,night,2,3,0,0,66,0.1321914667338022,0.5173024981392376,1,38,7,5,52,206
4642,night,2,4,0,0,47,0.024777186514788708,0.31073952481979844,0,26,2,0,27,144
5990,night,2,1,0,0,73,0.12353307310553445,0.5616789229059663,0,34,6,0,41,185
6977,afternoon,1,5,1,0,50,0.11501585239458463,0.5060780768756822,0,39,5,0,45,216
20323,morning,0,2,0,1,52,0.11780468192988473,0.611530968557769,0,113,17,0,130,628
19712,afternoon,1,6,1,1,71,0.0916715273734581,0.6832220590339106,0,110,14,0,123,609
7897,morning,0,5,1,0,77,0.02623004421447269,0.6842876145393426,0,44,2,0,48,244
10718,morning,0,6,1,0,70,0.08469559147410038,0.6611108001707147,0,60,6,0,67,331
6969,night,2,2,0,0,51,0.06893013643878404,0.35093872088870065,0,39,4,0,45,216
6678,morning,0,2,0,0,30,0.08324501031822142,0.5087192630722441,0,38,4,0,42,207
4858,night,2,5,1,0,66,0.10883551683456105,0.7079752490326137,1,27,4,3,34,150
9119,afternoon,1,5,1,0,57,0.0915152761414113,0.6271500907419969,0,51,5,0,55,282
20988,afternoon,1,5,1,0,15,0.05510754678311483,0.6405139524638639,0,117,7,0,124,648
20129,morning,0,0,0,0,73,0.09194088116845059,0.41346301600478924,1,112,11,17,139,622
14629,morning,0,5,1,0,36,0.029976613169722926,0.462529930470413,1,82,3,11,96,452
13272,morning,0,6,1,1,74,0.020643918946078383,0.7779056054404638,1,74,2,8,83,410
55928,peak,3,1,0,0,81,0.06818336327510578,0.7234626286291568,0,311,30,0,341,1726
9116,night,2,4,0,1,24,0.11086236333088828,0.38246086835566173,0,51,9,0,61,282
21409,afternoon,1,2,0,1,15,0.11871610771866063,0.572346535492841,0,119,19,0,140,661
6886,morning,0,5,1,0,13,0.08598071759689944,0.5452536336640461,0,39,4,0,45,213
24651,peak,3,1,0,0,78,0.12416082635301262,0.5218299296050084,0,137,24,0,163,761
16044,morning,0,3,0,0,41,0.03510978206753332,0.5353067856869929,0,90,4,0,93,496
14543,morning,0,6,1,0,15,0.1356927026362089,0.6214442549362578,0,81,11,0,93,449
5063,afternoon,1,5,1,0,59,0.13061124038093827,0.7835747084384947,1,29,4,3,35,157
20716,peak,3,0,0,1,54,0.09190847005973314,0.7376626696304006,0,116,19,0,134,640
19433,morning,0,2,0,0,56,0.02704665488411636,0.7375632018018107,1,108,3,15,125,600
18784,morning,0,1,0,0,24,0.0745043435370568,0.6516883665350554,1,105,8,10,123,580
34224,peak,3,6,1,1,58,0.041512755334698365,0.3087938171262242,0,191,14,0,206,1057
20493,morning,0,5,1,0,39,0.09541103220928103,0.520230266469369,0,114,11,0,125,633
14487,morning,0,1,0,0,48,0.042795823362833434,0.5555631175872322,0,81,4,0,84,448
19007,afternoon,1,2,0,0,39,0.07781571925089582,0.721245652512832,0,106,9,0,116,587
5480,night,2,1,0,0,38,0.044675231223222804,0.761421030572861,0,31,2,0,35,170
6909,afternoon,1,1,0,0,41,0.041821415639482246,0.5257729423945428,0,39,2,0,42,214
35924,peak,3,6,1,0,17,0.04975082911304506,0.45022981671107876,0,200,14,0,213,1109
13269,afternoon,1,5,1,0,20,0.023503574661919165,0.4686773512484264,1,74,2,7,83,410
14000,morning,0,5,1,0,17,0.10593379128558388,0.5893311279138007,1,78,9,12,100,432
22206,peak,3,6,1,0,40,0.05680716516200837,0.43748597841486814,0,124,10,0,135,686
21480,afternoon,1,4,0,0,81,0.10377296647260564,0.7553693628403708,0,120,14,0,135,663
9398,morning,0,0,0,0,77,0.09841738621212164,0.5093259904519516,0,53,6,0,61,290
8724,afternoon,1,4,0,0,64,0.027933519034782393,0.7950320842330414,0,49,2,0,53,270
14444,morning,0,0,0,0,81,0.05744417097480009,0.3547576236698194,0,81,5,0,86,446
14553,morning,0,0,0,0,16,0.08802326399697533,0.3939396171364677,1,81,8,10,100,450
13084,morning,0,4,0,0,31,0.130208143278753,0.555795342824743,0,73,10,0,85,404
18479,afternoon,1,6,1,0,23,0.06815836525382028,0.7341526866223932,0,103,8,0,110,571
6287,night,2,2,0,1,19,0.08057498542584972,0.4769765549618725,0,35,5,0,40,194
16107,afternoon,1,6,1,0,69,0.11001905642004207,0.7187339371299322,0,90,11,0,100,498
46011,peak,3,1,0,0,60,0.11639545685784355,0.5127262932390738,1,256,42,37,336,1420
5498,morning,0,3,0,0,75,0.13080086044241135,0.7264960175160597,1,31,5,3,38,170
15052,morning,0,4,0,1,61,0.07966273248134874,0.4387157151876117,0,84,9,0,92,465
20868,morning,0,4,0,0,50,0.04326055154022385,0.5359458738247427,1,116,6,13,137,644
5499,morning,0,2,0,0,51,0.11173054757612726,0.4393656580171954,0,31,4,0,35,170
12295,morning,0,1,0,0,42,0.03506903175264439,0.4076117627540376,0,69,3,0,72,380
9829,night,2,5,1,0,14,0.07020107746071326,0.51057286014881,0,55,5,0,60,304
32955,peak,3,6,1,0,83,0.09538556598224204,0.46735337611174477,0,184,25,0,210,1017
35429,peak,3,4,0,1,41,0.10302274237244888,0.693573478168958,0,197,36,0,233,1094
20626,morning,0,3,0,0,40,0.10796332606591125,0.6738192784965533,1,115,13,11,139,637
3611,night,2,1,0,0,81,0.04322388698485026,0.4792767015848389,0,21,2,0,25,112
6070,morning,0,4,0,0,67,0.1377979041646461,0.7961369805943735,1,34,5,5,46,188
19515,morning,0,5,1,0,77,0.0414102291942752,0.7869189074402007,0,109,5,0,113,603
8859,night,2,4,0,0,74,0.03152880863074599,0.7589167388389018,1,50,2,7,61,274
13569,afternoon,1,5,1,0,41,0.09968604823146382,0.5932539964992727,0,76,8,0,83,419
13548,morning,0,0,0,0,64,0.12919999998279033,0.5061553709197102,0,76,10,0,88,419
19893,afternoon,1,0,0,1,57,0.08712604597992353,0.4565114744212012,0,111,13,0,126,614
18263,morning,0,4,0,0,20,0.09145789214176873,0.3075160344673541,1,102,10,14,125,564
4121,night,2,2,0,0,18,0.08461816975211829,0.6159033659129265,0,23,3,0,28,128
5259,afternoon,1,0,0,0,74,0.025129783291146707,0.576580954954264,0,30,2,0,32,163
39143,peak,3,4,0,0,58,0.10175738869920348,0.614935757782047,1,218,32,23,273,1208
20009,morning,0,5,1,0,55,0.0629838944652168,0.5879774562179476,1,112,8,15,136,618
19882,afternoon,1,1,0,0,60,0.13228085543761434,0.36885797074011073,1,111,16,13,139,614
20411,afternoon,1,6,1,0,90,0.04241480570583366,0.6476896950424473,0,114,6,0,121,630
19483,afternoon,1,5,1,0,90,0.05625389380595368,0.48021788736015253,0,109,7,0,116,602
14312,morning,0,3,0,0,73,0.08058256986584565,0.5581474165750535,0,80,7,0,89,442
5443,night,2,0,0,0,70,0.0772826052342811,0.4828268868680462,0,31,3,0,35,168
8004,night,2,6,1,0,89,0.06803656900153451,0.31099993511146484,0,45,4,0,49,247
49748,peak,3,6,1,0,86,0.05772835252247459,0.7382769106571472,0,277,23,0,300,1536
6592,night,2,6,1,1,86,0.03766216839190203,0.37436672164713825,0,37,3,0,41,204
2749,night,2,4,0,0,24,0.11851062474483269,0.5910865313859271,0,16,3,0,21,85
21628,afternoon,1,0,0,0,41,0.07385237447266214,0.7415655068065652,0,121,10,0,130,668
5805,night,2,5,1,1,54,0.08875478709188701,0.4106646248118149,0,33,5,0,39,180
11431,morning,0,5,1,0,62,0.08558634363629215,0.5060073663144367,0,64,6,0,72,353
15568,afternoon,1,1,0,0,19,0.08905867359778448,0.48886599095079114,0,87,9,0,95,481
16167,morning,0,2,0,0,48,0.10458084462136202,0.34461024021490494,1,90,10,13,112,499
8879,afternoon,1,4,0,1,75,0.09552571940482849,0.5117586353984709,0,50,7,0,57,274
20007,morning,0,1,0,0,50,0.05286835008782775,0.5397392430662385,1,112,6,12,131,618
30032,peak,3,3,0,0,19,0.08644519112391326,0.31329866604365003,0,167,21,0,187,927
7772,morning,0,4,0,0,73,0.04934154866491355,0.5440718786995016,0,44,3,0,47,240
12257,morning,0,3,0,0,50,0.09066037518897621,0.3469150637709991,0,69,7,0,75,379
17045,afternoon,1,2,0,0,25,0.07183215442429176,0.7462313296781824,0,95,8,0,102,526
20363,morning,0,4,0,0,63,0.024730205395590895,0.6250788740074343,0,114,3,0,116,629
19330,morning,0,4,0,0,68,0.10807828248419608,0.3282134662928991,0,108,12,0,120,597
21022,morning,0,6,1,1,32,0.0529599701284394,0.7135215090362554,0,117,8,0,124,649
7527,afternoon,1,1,0,0,34,0.13042332261605805,0.48079972469935756,1,42,6,7,55,233
6468,afternoon,1,0,0,0,15,0.05366686899942039,0.4128085696042966,1,36,3,5,44,200
6488,night,2,4,0,0,85,0.13959472917622057,0.4269606080619079,1,37,7,5,48,201
4324,night,2,2,0,0,54,0.07555414013685476,0.5988592936825039,0,25,3,0,27,134
18678,afternoon,1,4,0,0,22,0.02316887835068637,0.3407764673258257,0,104,3,0,107,577
16104,morning,0,4,0,1,30,0.029152277820381493,0.32937256812891424,0,90,4,0,93,497
22140,morning,0,4,0,0,76,0.02985056188766827,0.6137565232877245,0,123,4,0,128,684
4018,night,2,6,1,0,13,0.02674573052081536,0.7909547347015964,0,23,2,0,27,124
12812,morning,0,4,0,1,60,0.05213472796046958,0.5417142071447721,0,72,5,0,76,396
12973,morning,0,2,0,0,80,0.05895065949799807,0.5066416635118439,0,73,5,0,77,401
3903,night,2,1,0,1,45,0.03335430369206128,0.7735988513729695,0,22,2,0,26,121
14979,afternoon,1,0,0,1,15,0.0725757781761664,0.42049529054478685,1,84,9,11,105,463
12728,morning,0,2,0,0,50,0.06384209860211054,0.4202705165674593,0,71,5,0,76,393
